
2026-04-28 14:04:33,706 | INFO | Starting trading workflow for AAPL
2026-04-28 14:04:33,706 | INFO | Trading mode: paper
2026-04-28 14:04:34,007 | INFO | Account status: AccountStatus.ACTIVE
2026-04-28 14:04:34,007 | INFO | Buying power: $200001.52
2026-04-28 14:04:34,740 | INFO | Current price: $270.39
2026-04-28 14:04:34,740 | INFO | 20-day SMA: $255.36
2026-04-28 14:04:34,740 | INFO | Price vs SMA: 5.88%
2026-04-28 14:04:34,740 | INFO | Recent price change: 7.53%
2026-04-28 14:04:34,740 | INFO | Strategy decision: buy
2026-04-28 14:04:34,740 | INFO | Strategy reason: Price is above the SMA (270.39 > 255.36).
2026-04-28 14:04:34,740 | INFO | News context: No live news feed is connected yet for AAPL, so sentiment is neutral.
2026-04-28 14:04:34,740 | INFO | Research conviction: strong
2026-04-28 14:04:34,740 | INFO | Research action: research for a possible buy
2026-04-28 14:04:34,740 | INFO | Research summary: AAPL looks constructive: price is above its SMA and short-term momentum is positive.
2026-04-28 14:04:34,740 | INFO | Research detail: Current price: $270.39
2026-04-28 14:04:34,740 | INFO | Research detail: SMA: $255.36
2026-04-28 14:04:34,740 | INFO | Research detail: Price vs SMA: 5.88%
2026-04-28 14:04:34,740 | INFO | Research detail: Recent price change: 7.53%
2026-04-28 14:04:34,740 | INFO | Research detail: News sentiment: neutral
2026-04-28 14:04:34,782 | INFO | Order submitted successfully.
2026-04-28 14:04:34,782 | INFO | Order ID: 6327a5bf-1b86-4515-b9ba-823e1f1169a7
2026-04-28 14:04:34,782 | INFO | Order side: OrderSide.BUY
2026-04-28 14:04:34,782 | INFO | Order quantity: 1
2026-04-28 14:22:17,114 | INFO | Starting leaderboard research workflow
2026-04-28 14:22:36,285 | INFO | Top performers count: 10
2026-04-28 14:23:07,006 | INFO | Starting research workflow for SPY
2026-04-28 14:23:09,781 | INFO | Current price: $711.30
2026-04-28 14:23:09,781 | INFO | 20-day SMA: $665.99
2026-04-28 14:23:09,781 | INFO | Price vs SMA: 6.80%
2026-04-28 14:23:09,781 | INFO | Recent price change: 8.53%
2026-04-28 14:23:09,781 | INFO | Strategy decision: hold
2026-04-28 14:23:09,781 | INFO | Strategy reason: HOLD because buy and sell scores are too close, relative volume is too low.
2026-04-28 14:23:09,781 | INFO | News context: No live news feed is connected yet for SPY, so sentiment is neutral.
2026-04-28 14:23:09,781 | INFO | Research conviction: strong
2026-04-28 14:23:09,781 | INFO | Research action: research for a possible buy
2026-04-28 14:23:09,781 | INFO | Research summary: SPY looks constructive: price is above its SMA and short-term momentum is positive.
2026-04-28 14:23:09,781 | INFO | Research detail: Current price: $711.30
2026-04-28 14:23:09,781 | INFO | Research detail: SMA: $665.99
2026-04-28 14:23:09,781 | INFO | Research detail: Price vs SMA: 6.80%
2026-04-28 14:23:09,781 | INFO | Research detail: Recent price change: 8.53%
2026-04-28 14:23:09,781 | INFO | Research detail: News sentiment: neutral
2026-04-28 14:25:35,746 | INFO | Starting research workflow for SPY
2026-04-28 14:25:37,009 | INFO | Current price: $711.33
2026-04-28 14:25:37,009 | INFO | 20-day SMA: $665.99
2026-04-28 14:25:37,009 | INFO | Price vs SMA: 6.81%
2026-04-28 14:25:37,009 | INFO | Recent price change: 8.54%
2026-04-28 14:25:37,009 | INFO | Strategy decision: hold
2026-04-28 14:25:37,009 | INFO | Strategy signal: HOLD
2026-04-28 14:25:37,009 | INFO | Buy score: 3
2026-04-28 14:25:37,009 | INFO | Sell score: 3
2026-04-28 14:25:37,009 | INFO | Confidence: LOW
2026-04-28 14:25:37,009 | INFO | Risk/reward ratio: None
2026-04-28 14:25:37,009 | INFO | Strategy reason: HOLD because buy and sell scores are too close, relative volume is too low.
2026-04-28 14:25:37,009 | INFO | News context: No live news feed is connected yet for SPY, so sentiment is neutral.
2026-04-28 14:25:37,009 | INFO | Research conviction: strong
2026-04-28 14:25:37,009 | INFO | Research action: research for a possible buy
2026-04-28 14:25:37,009 | INFO | Research summary: SPY looks constructive: price is above its SMA and short-term momentum is positive.
2026-04-28 14:25:37,009 | INFO | Research detail: Current price: $711.33
2026-04-28 14:25:37,009 | INFO | Research detail: SMA: $665.99
2026-04-28 14:25:37,009 | INFO | Research detail: Price vs SMA: 6.81%
2026-04-28 14:25:37,009 | INFO | Research detail: Recent price change: 8.54%
2026-04-28 14:25:37,009 | INFO | Research detail: News sentiment: neutral
2026-04-28 14:25:53,435 | INFO | Starting research workflow for SPY
2026-04-28 14:25:54,062 | INFO | Current price: $711.38
2026-04-28 14:25:54,062 | INFO | 20-day SMA: $665.99
2026-04-28 14:25:54,062 | INFO | Price vs SMA: 6.82%
2026-04-28 14:25:54,062 | INFO | Recent price change: 8.55%
2026-04-28 14:25:54,063 | INFO | Strategy decision: hold
2026-04-28 14:25:54,063 | INFO | Strategy signal: HOLD
2026-04-28 14:25:54,063 | INFO | Buy score: 3
2026-04-28 14:25:54,063 | INFO | Sell score: 3
2026-04-28 14:25:54,063 | INFO | Confidence: LOW
2026-04-28 14:25:54,063 | INFO | Risk/reward ratio: None
2026-04-28 14:25:54,063 | INFO | Strategy reason: HOLD because buy and sell scores are too close, relative volume is too low.
2026-04-28 14:25:54,063 | INFO | News context: No live news feed is connected yet for SPY, so sentiment is neutral.
2026-04-28 14:25:54,063 | INFO | Research conviction: strong
2026-04-28 14:25:54,063 | INFO | Research action: research for a possible buy
2026-04-28 14:25:54,063 | INFO | Research summary: SPY looks constructive: price is above its SMA and short-term momentum is positive.
2026-04-28 14:25:54,063 | INFO | Research detail: Current price: $711.38
2026-04-28 14:25:54,063 | INFO | Research detail: SMA: $665.99
2026-04-28 14:25:54,063 | INFO | Research detail: Price vs SMA: 6.82%
2026-04-28 14:25:54,063 | INFO | Research detail: Recent price change: 8.55%
2026-04-28 14:25:54,063 | INFO | Research detail: News sentiment: neutral
2026-04-28 14:26:22,641 | INFO | Starting research workflow for AAPL
2026-04-28 14:26:23,441 | INFO | Current price: $270.61
2026-04-28 14:26:23,441 | INFO | 20-day SMA: $255.36
2026-04-28 14:26:23,441 | INFO | Price vs SMA: 5.97%
2026-04-28 14:26:23,441 | INFO | Recent price change: 7.62%
2026-04-28 14:26:23,441 | INFO | Strategy decision: hold
2026-04-28 14:26:23,441 | INFO | Strategy signal: HOLD
2026-04-28 14:26:23,441 | INFO | Buy score: 3
2026-04-28 14:26:23,441 | INFO | Sell score: 4
2026-04-28 14:26:23,441 | INFO | Confidence: LOW
2026-04-28 14:26:23,441 | INFO | Risk/reward ratio: None
2026-04-28 14:26:23,441 | INFO | Strategy reason: HOLD because buy and sell scores are too close.
2026-04-28 14:26:23,441 | INFO | News context: No live news feed is connected yet for AAPL, so sentiment is neutral.
2026-04-28 14:26:23,441 | INFO | Research conviction: strong
2026-04-28 14:26:23,441 | INFO | Research action: research for a possible buy
2026-04-28 14:26:23,441 | INFO | Research summary: AAPL looks constructive: price is above its SMA and short-term momentum is positive.
2026-04-28 14:26:23,441 | INFO | Research detail: Current price: $270.61
2026-04-28 14:26:23,441 | INFO | Research detail: SMA: $255.36
2026-04-28 14:26:23,441 | INFO | Research detail: Price vs SMA: 5.97%
2026-04-28 14:26:23,441 | INFO | Research detail: Recent price change: 7.62%
2026-04-28 14:26:23,441 | INFO | Research detail: News sentiment: neutral
2026-04-28 14:27:01,183 | INFO | Starting research workflow for NOW
2026-04-28 14:27:01,546 | INFO | Current price: $90.56
2026-04-28 14:27:01,546 | INFO | 20-day SMA: $112.63
2026-04-28 14:27:01,546 | INFO | Price vs SMA: -19.59%
2026-04-28 14:27:01,546 | INFO | Recent price change: -18.41%
2026-04-28 14:27:01,546 | INFO | Strategy decision: hold
2026-04-28 14:27:01,546 | INFO | Strategy signal: HOLD
2026-04-28 14:27:01,546 | INFO | Buy score: 1
2026-04-28 14:27:01,546 | INFO | Sell score: 5
2026-04-28 14:27:01,546 | INFO | Confidence: LOW
2026-04-28 14:27:01,546 | INFO | Risk/reward ratio: None
2026-04-28 14:27:01,546 | INFO | Strategy reason: HOLD because relative volume is too low, RSI is extremely oversold.
2026-04-28 14:27:01,546 | INFO | News context: No live news feed is connected yet for NOW, so sentiment is neutral.
2026-04-28 14:27:01,546 | INFO | Research conviction: weak
2026-04-28 14:27:01,546 | INFO | Research action: wait
2026-04-28 14:27:01,546 | INFO | Research summary: NOW is below or near its SMA, so this setup does not look strong enough yet.
2026-04-28 14:27:01,546 | INFO | Research detail: Current price: $90.56
2026-04-28 14:27:01,546 | INFO | Research detail: SMA: $112.63
2026-04-28 14:27:01,546 | INFO | Research detail: Price vs SMA: -19.59%
2026-04-28 14:27:01,546 | INFO | Research detail: Recent price change: -18.41%
2026-04-28 14:27:01,546 | INFO | Research detail: News sentiment: neutral
2026-04-28 14:27:18,428 | INFO | Starting leaderboard research workflow
2026-04-28 14:27:32,769 | INFO | Top performers count: 10
2026-04-28 14:27:43,004 | INFO | Starting research workflow for CNC
2026-04-28 14:27:43,970 | INFO | Current price: $49.70
2026-04-28 14:27:43,971 | INFO | 20-day SMA: $37.24
2026-04-28 14:27:43,971 | INFO | Price vs SMA: 33.46%
2026-04-28 14:27:43,971 | INFO | Recent price change: 51.54%
2026-04-28 14:27:43,971 | INFO | Strategy decision: hold
2026-04-28 14:27:43,971 | INFO | Strategy signal: HOLD
2026-04-28 14:27:43,971 | INFO | Buy score: 3
2026-04-28 14:27:43,971 | INFO | Sell score: 3
2026-04-28 14:27:43,971 | INFO | Confidence: LOW
2026-04-28 14:27:43,971 | INFO | Risk/reward ratio: None
2026-04-28 14:27:43,971 | INFO | Strategy reason: HOLD because buy and sell scores are too close, RSI is extremely oversold.
2026-04-28 14:27:43,971 | INFO | News context: No live news feed is connected yet for CNC, so sentiment is neutral.
2026-04-28 14:27:43,971 | INFO | Research conviction: strong
2026-04-28 14:27:43,971 | INFO | Research action: research for a possible buy
2026-04-28 14:27:43,971 | INFO | Research summary: CNC looks constructive: price is above its SMA and short-term momentum is positive.
2026-04-28 14:27:43,971 | INFO | Research detail: Current price: $49.70
2026-04-28 14:27:43,971 | INFO | Research detail: SMA: $37.24
2026-04-28 14:27:43,971 | INFO | Research detail: Price vs SMA: 33.46%
2026-04-28 14:27:43,971 | INFO | Research detail: Recent price change: 51.54%
2026-04-28 14:27:43,971 | INFO | Research detail: News sentiment: neutral
2026-04-28 14:28:06,535 | INFO | Starting research workflow for BOOR
2026-04-28 14:28:17,285 | INFO | Starting research workflow for BORR
2026-04-28 14:28:17,837 | INFO | Current price: $6.08
2026-04-28 14:28:17,838 | INFO | 20-day SMA: $5.40
2026-04-28 14:28:17,838 | INFO | Price vs SMA: 12.71%
2026-04-28 14:28:17,838 | INFO | Recent price change: 20.97%
2026-04-28 14:28:17,838 | INFO | Strategy decision: hold
2026-04-28 14:28:17,838 | INFO | Strategy signal: HOLD
2026-04-28 14:28:17,838 | INFO | Buy score: 5
2026-04-28 14:28:17,838 | INFO | Sell score: 3
